BASE_WORD	INPUT_WORD	TYPE	RELATION_ID	IN_WORD_NET	CNT
school	end	meronyms	16547	0	1
school	marking period	meronyms	16548	0	1
spacecraft	lights	meronyms	15580	0	1
kit	cookie	hyponyms	15597	0	1
ohio	universities	meronyms	15599	0	1
ohio	people	meronyms	15601	0	1
woods	small	hyponyms	15604	0	1
youth	baby	meronyms	15609	0	1
localized	sitted	synonyms	15843	0	1
size	ladies	hyponyms	16034	0	1
eligible	noneligibl	antonyms	16134	0	1
60	milisecond	meronyms	16560	0	1
hanging	qu	hyponyms	16568	0	1
hanging	noose	hyponyms	16570	0	1
obstruction	traffic, wall, dam, blockage, clot, moat, fence	hyponyms	16571	0	1
eligible	ineligible, prohibited, banned, disallowed, 	antonyms	16584	0	1
girl	lad	antonyms	16705	0	1
aphrodite	love	synonyms	16854	0	1
looking	gla	synonyms	17404	0	1
chinese	asian	hyponyms	17405	0	1
ascending	sairs	hyponyms	17406	0	1
electricity	e	hyponyms	17409	0	1
voter	person	hyponyms	17530	0	1
plaster	gauze	hyponyms	16168	0	1
kindness	malice	antonyms	16171	0	1
kindness	distrust	antonyms	16172	0	1
paris	tower city 	meronyms	16176	0	1
foul	card	hyponyms	16188	0	1
hitch	hitched	hyponyms	16191	0	1
skating	competitive	hyponyms	16194	0	1
rescue	fire	hyponyms	16201	0	1
obstruction	partial	hyponyms	16202	0	1
music	notes,staffs	meronyms	16218	0	1
transport	car	hyponyms	16230	0	1
60	tv	meronyms	16350	0	1
comfortable	sore	antonyms	16354	0	1
recovered	improved	synonyms	16410	0	1
pizza	topping	hyponyms	16414	0	1
plaster	mixture	hyponyms	16420	0	1
four	quadrupl	synonyms	16521	0	1
summer	long days	meronyms	16595	0	1
disability	ey	hyponyms	17544	0	1
bullet	l	hyponyms	16604	0	1
similarity	indisti	hyponyms	16606	0	1
trouble	big	hyponyms	16612	0	1
pacific	fish	meronyms	16613	0	1
pacific	water	meronyms	16614	0	1
patience	hasty	antonyms	16629	0	1
nowadays	today	synonyms	16635	0	1
stiffness	ramrod	synonyms	16638	0	1
wage	salary	synonyms	16648	1	1
herpes	blisters	synonyms	16663	0	1
climb	easy	hyponyms	16680	0	1
vocalist	tenor 	hyponyms	16800	0	1
water	current	meronyms	17152	0	1
ton	weight	meronyms	17156	0	1
spacecraft	motor	meronyms	17168	0	1
chain	whole	meronyms	17179	0	1
marching	hiking	synonyms	17180	0	1
bird	gull	hyponyms	17186	0	1
marking	animal print	hyponyms	17194	0	1
pony	infant	synonyms	17199	0	1
woods	tress	meronyms	17227	0	1
obstruction	fight	hyponyms	17246	0	1
protest	jobs	hyponyms	17256	0	1
obstruction	box	hyponyms	17271	0	1
politician	mike pence	hyponyms	16958	0	1
politician	paul ryan	hyponyms	16960	0	1
philippines	guam	meronyms	16985	0	1
gun	pin	meronyms	16997	0	1
anemia	acute	hyponyms	16999	0	1
tired	exhausted	synonyms	17001	0	1
similarity	species	hyponyms	17267	0	1
foul	cardinal	hyponyms	17725	0	1
mammalian	body	meronyms	15137	0	1
paris	catacombs	meronyms	15143	0	1
similarity	plums	hyponyms	15158	0	1
writings	things	meronyms	15165	0	1
writings	stuff	meronyms	15166	0	1
60	moment	meronyms	15173	0	1
worm	snake	synonyms	15187	0	1
sinking	taking on water	hyponyms	15200	0	1
plaster	adhesive	hyponyms	15235	0	1
integrity	pride	hyponyms	15278	0	1
wasting	careless	synonyms	16273	0	1
dish	cutlery	meronyms	16306	0	1
mill	body	meronyms	16307	0	1
ballet	composer	meronyms	16319	0	1
nation	citizens	meronyms	16325	0	1
paris	parisian	meronyms	16333	1	1
paris	coffee	meronyms	16335	0	1
writings	sentences 	meronyms	17034	0	1
writings	poetry	meronyms	17035	0	1
woody	stiff	synonyms	17053	0	1
bike	handle bars	hyponyms	15291	0	1
bike	horn	hyponyms	15294	0	1
activation	inactive	antonyms	15296	0	1
woods	parks	hyponyms	15304	0	1
asian	person	hyponyms	15307	0	1
well	high	synonyms	15324	0	1
aggression	pushing	hyponyms	15326	0	1
moral	inhuman	antonyms	15361	0	1
writings	images	meronyms	15366	0	1
dating	partne	synonyms	15375	0	1
writings	memoir	synonyms	15401	0	1
electricity	spark	synonyms	17078	0	1
spacecraft	suit	meronyms	17082	0	1
packaged	fresh	antonyms	17117	0	1
arms	hand	meronyms	17119	0	1
plaster	modge podge	hyponyms	17145	0	1
hanging	sitting	synonyms	17286	0	1
chain	chain	meronyms	17287	0	1
athletic	fast	synonyms	17300	0	1
woods	tree 	synonyms	17306	0	1
build	develop	synonyms	17309	0	1
less	more	antonyms	17313	1	1
repetitive	constant	antonyms	17321	0	1
violate	kind	antonyms	17325	0	1
supported	alone 	antonyms	17331	0	1
coach	seat	meronyms	15426	0	1
giant	basketball	hyponyms	15446	0	1
writings	exclamation points	meronyms	15460	0	1
writings	feelings	meronyms	15461	0	1
impossible	unlikely	synonyms	15465	0	1
tennis	racket	hyponyms	15467	0	1
similarity	unique	antonyms	15474	0	1
revenue	money	synonyms	15480	0	1
infrastructure	roads	meronyms	15487	0	1
infrastructure	canals	meronyms	15488	0	1
shape	cirvcle	synonyms	15494	0	1
shape	round	synonyms	15495	0	1
writings	papers litera	synonyms	15498	0	1
foul	bi	hyponyms	15506	0	1
desirable	love	antonyms	15508	0	1
chain	 fasteber	meronyms	15514	0	1
peanut	shell 	meronyms	17339	0	1
tail	middle	meronyms	17347	0	1
barley	grain	hyponyms	17350	0	1
defense	guards	meronyms	17362	0	1
bringing	leaving	synonyms	17366	0	1
pigment	colors	hyponyms	17387	0	1
pigment	skin	hyponyms	17389	0	1
unanswered	bl	synonyms	17414	0	1
wake	wak	synonyms	17419	0	1
rise	sit''	antonyms	17430	0	1
headache	h	synonyms	17431	0	1
feeding	spoo	meronyms	17437	0	1
profit	market	hyponyms	17440	0	1
upload	unload	antonyms	17443	0	1
happiness	uhappiness	antonyms	17456	0	1
south	north 	antonyms	17458	0	1
main	subsidiary	meronyms	17462	0	1
dissolution	sadness	hyponyms	17468	0	1
parking	attendent	synonyms	15533	0	1
citation	t	synonyms	15625	0	1
professional	accountant	hyponyms	15628	0	1
professional	dr	hyponyms	15629	0	1
foul	spoiled	hyponyms	15631	0	1
hitch	wagon'	hyponyms	15632	0	1
desirable	un pleasure	antonyms	15638	0	1
precedence	first	synonyms	15643	0	1
woods	le	meronyms	15650	0	1
woods	dark	hyponyms	15652	0	1
inning	ball 	meronyms	15668	0	1
writings	 paragraph	meronyms	15669	0	1
sewer	gutte	synonyms	15688	0	1
woody	trees 	antonyms	15705	0	1
ballet	dabcer	meronyms	15717	0	1
immature	ful	antonyms	17497	0	1
alternating	linear	antonyms	17507	0	1
aggression	sleep	hyponyms	17511	0	1
film	intro	meronyms	17579	0	1
electricity	electr	synonyms	17590	0	1
unavailable	available	antonyms	17594	1	1
chain	circles	meronyms	17602	0	1
chain	corrosion	meronyms	17603	0	1
chain	key	meronyms	17605	0	1
similarity	oppose	antonyms	17607	0	1
radar	sea	hyponyms	17621	0	1
mature	kid	antonyms	17632	0	1
spacecraft	radar	meronyms	17636	0	1
protest	protestors	hyponyms	17638	0	1
seafood	pr	hyponyms	17647	0	1
obstruction	floods	hyponyms	17651	0	1
crushed	ice	synonyms	15722	0	1
feeding	tube	meronyms	15726	0	1
funk	unhappy	synonyms	15741	0	1
immature	i	synonyms	15758	0	1
attitude	height	hyponyms	15791	0	1
pencil	rubber	meronyms	15793	1	1
sleep	interupted	hyponyms	15795	0	1
infection	rash	hyponyms	15803	0	1
ballet	costume	meronyms	15807	0	1
line	paint	meronyms	15823	0	1
well	well under	synonyms	15840	0	1
framing	set up	synonyms	15850	0	1
platform	platform	meronyms	15852	0	1
woody	er	synonyms	17664	0	1
hanging	paper	hyponyms	17665	0	1
climb	tor	hyponyms	17671	0	1
doorway	j	meronyms	17679	0	1
ballet	pas de deux	meronyms	17686	1	1
feeding	eleven	meronyms	17693	0	1
palm	hands	hyponyms	17701	0	1
platform	lights	meronyms	15854	0	1
negotiation	price	synonyms	15861	0	1
july	1	meronyms	15874	0	1
thematic	vague	antonyms	15905	0	1
aggression	severe	hyponyms	15909	0	1
tail	vertebrae	meronyms	15915	0	1
loft	atti	synonyms	15922	0	1
writings	magazine	meronyms	15927	0	1
yellow	ocre	synonyms	15929	0	1
skin	eye	meronyms	15937	0	1
violate	peaceful	antonyms	15959	0	1
aggression	yelling	hyponyms	15960	0	1
wake	dream	antonyms	15968	0	1
daytime	hours	meronyms	15971	0	1
daytime	seconds	meronyms	15972	0	1
worth	unworthy	antonyms	15977	0	1
video	tape casing	meronyms	15983	0	1
hour	minutes	meronyms	15991	0	1
pigment	blue	hyponyms	16001	0	1
japan	k	meronyms	16024	0	1
protest	mar	hyponyms	16045	0	1
pony	little horse	synonyms	16046	0	1
woods	maple chestnut 	hyponyms	16049	0	1
localized	h	synonyms	16057	0	1
climb	stepstoo	hyponyms	16074	0	1
progress	backwards	antonyms	16079	0	1
secular	world	antonyms	16093	0	1
woods	tree leave forest 	meronyms	16095	0	1
marching	parade stepping 	hyponyms	16098	0	1
neck	skin	meronyms	16102	0	1
metric	measure	synonyms	16127	0	1
day	night	meronyms	16129	1	1
day	morning	meronyms	16131	1	1
feeding	bottle milk food 	meronyms	16136	0	1
pride	l	hyponyms	16140	0	1
military	enemy	meronyms	16242	0	1
month	tuesa	meronyms	16256	0	1
dissolution	bankruptcy	hyponyms	16371	0	1
rod	l	meronyms	16381	0	1
foul	tripping	hyponyms	16384	0	1
desirable	unde	antonyms	16386	0	1
come	leave	meronyms	16395	0	1
page	paper	meronyms	16399	1	1
page	sheet	meronyms	16400	0	1
page	paragraph	meronyms	16402	0	1
page	number	meronyms	16403	0	1
page	book	meronyms	16405	0	1
clocks	sund	synonyms	16594	0	1
plaster	cello tape	hyponyms	16717	0	1
localized	tribal	synonyms	16730	0	1
writings	print	synonyms	16732	0	1
writings	publication	synonyms	16733	0	1
yellow	chartruese	synonyms	16745	0	1
pony	fi	synonyms	16754	0	1
writings	topic	meronyms	16766	0	1
clown	bad	hyponyms	16777	0	1
spacecraft	leg	meronyms	16793	0	1
eligible	eng	antonyms	16816	0	1
articulate	disarticulate	antonyms	16826	0	1
spacecraft	s	meronyms	16833	0	1
revising	proof reading	hyponyms	16842	0	1
congress	democrat	meronyms	16847	0	1
brick	red	hyponyms	16860	0	1
desirable	undsirable	antonyms	16861	0	1
range	stove	meronyms	16874	0	1
chain	thread	meronyms	16896	0	1
hitch	in plans	hyponyms	16898	0	1
spacecraft	pilot seat	meronyms	16907	0	1
defense	linebacker	meronyms	16912	0	1
defense	goalie	meronyms	16913	0	1
funk	dance	synonyms	16922	0	1
ice	pebble	meronyms	16946	0	1
well	don	synonyms	16953	0	1
sinking	ship	synonyms	16956	0	1
antelope	seriously? 	meronyms	1	0	1
meal	appetizers	meronyms	27	0	1
dance	motions	meronyms	37	0	1
comet	tail	meronyms	105	0	1
baseball	ball	meronyms	114	0	1
coffee	sugar	meronyms	528	0	1
clothes	fabric	meronyms	559	0	1
walls	boa	meronyms	585	0	1
fort	fortification	meronyms	594	0	1
birthday	guests	meronyms	601	0	1
insect	exoskeleton 	meronyms	613	0	1
zoo	apes	meronyms	620	0	1
zoo	snakes	meronyms	621	0	1
zoo	elephants	meronyms	622	0	1
socks	fabric	meronyms	629	0	1
robot	LIDAR	meronyms	632	0	1
mystery	death	meronyms	186	0	1
nation	trade	meronyms	213	0	1
nation	population	meronyms	217	0	1
gift	ribbo	meronyms	224	0	1
kitchen	toaster	meronyms	245	0	1
antelope	mouth	meronyms	264	0	1
pot	teflon 	meronyms	279	0	1
wolf	legs	meronyms	288	0	1
atmosphere	stratosphere 	meronyms	290	0	1
brain	synapses 	meronyms	297	0	1
hurricane	gale	meronyms	303	0	1
hurricane	wind	meronyms	304	0	1
crab	shell	meronyms	318	0	1
shirt	neck	meronyms	337	0	1
amusement	rides	meronyms	343	0	1
hawk	claws	meronyms	352	0	1
hawk	feathers	meronyms	354	0	1
fruit	stem	meronyms	367	0	1
farmers	vegetables	meronyms	373	0	1
elephant	hands	meronyms	380	0	1
cat	incisors	meronyms	403	0	1
cell	nucleus	meronyms	408	1	1
post	mail boxes	meronyms	438	0	1
post	workers	meronyms	439	0	1
post	packages	meronyms	443	0	1
pants	fabric	meronyms	449	0	1
habitat	food chain	meronyms	468	0	1
village	crows	meronyms	475	0	1
city	main stee	meronyms	495	0	1
city	high street	meronyms	497	0	1
party	mujs	meronyms	1614	0	1
aquarium	dolphins 	meronyms	1664	0	1
honeybee	stinger 	meronyms	1666	0	1
school	audito	meronyms	1723	0	1
wildfire	plants	meronyms	650	0	1
fan	blades	meronyms	732	0	1
city	water works	meronyms	761	0	1
ship	portholes	meronyms	818	0	1
ship	sails	meronyms	822	0	1
bus	riders	meronyms	826	0	1
lecture	lecturer	meronyms	831	0	1
truck	breaks	meronyms	843	0	1
airport	TSA	meronyms	658	0	1
morning	alarm clock	meronyms	673	0	1
snow	snowflakes	meronyms	678	0	1
snow	precipi	meronyms	682	0	1
aircraft	fuselage 	meronyms	702	0	1
aircraft	engines	meronyms	704	0	1
wing	alieron 	meronyms	709	0	1
video	contrast	meronyms	1212	0	1
video	generic	meronyms	1240	0	1
book	writing	meronyms	1248	0	1
city	neig	meronyms	1268	0	1
solar	astroid	meronyms	781	0	1
video	people	meronyms	892	0	1
game	probability	meronyms	950	0	1
game	people	meronyms	951	0	1
finger	hangnail	meronyms	967	0	1
car	driver	meronyms	976	0	1
desk	shelves	meronyms	1001	0	1
robot	programs	meronyms	1006	0	1
bathroom	toilet paper	meronyms	1151	0	1
mansion	a lot of rooms	meronyms	1165	0	1
recipe	fractions	meronyms	1175	0	1
poem	alliteration	meronyms	1195	0	1
film	audio	meronyms	1204	0	1
honeybee	an	meronyms	1290	0	1
wheel	diameter	meronyms	1397	0	1
pipe	smoking	meronyms	1412	0	1
sentence	adjec	meronyms	1036	0	1
tank	driver	meronyms	1099	0	1
painting	hav	meronyms	1109	0	1
restaurant	customers	meronyms	1129	0	1
volcano	top	meronyms	1484	0	1
volcano	side	meronyms	1485	0	1
finger	knuckles	meronyms	1494	0	1
car	gas tank	meronyms	1499	0	1
pool	rail	meronyms	1544	0	1
president	vote	meronyms	1577	0	1
aquarium	ticket station	meronyms	1598	0	1
museum	lights	meronyms	2087	0	1
moon	spac	meronyms	2096	0	1
city	community	meronyms	2098	0	1
pool	skimmer	meronyms	2130	0	1
president	flag	meronyms	2134	0	1
pipe	tenon	meronyms	2139	0	1
aquarium	home	meronyms	2160	0	1
alligator	heart	meronyms	2173	0	1
video	actor	meronyms	2175	0	1
computer	keybaord	meronyms	2453	0	1
quarter	equation	meronyms	2464	0	1
park	trail	meronyms	2465	0	1
party	start	meronyms	2486	0	1
female	skin	meronyms	2522	0	1
pool	deepend	meronyms	2590	0	1
alligator	ears 	meronyms	1784	0	1
aquarium	an aquarium	meronyms	1816	0	1
honeybee	'honeybee'	meronyms	1823	0	1
moon	atomospher	meronyms	1830	0	1
horse	eyer	meronyms	2538	0	1
wheel	tayer	meronyms	2556	0	1
library	index	meronyms	2565	0	1
female	eyelashes	meronyms	2572	0	1
female	cerg	meronyms	2573	0	1
radio	am/fm	meronyms	2220	0	1
museum	guard	meronyms	2230	0	1
wheel	axel	meronyms	2280	0	1
yard	side	meronyms	2284	0	1
aquarium	employees	meronyms	2317	0	1
map	fold	meronyms	2330	0	1
party	ice crem	meronyms	2338	0	1
park	ranger	meronyms	2199	0	1
honeybee	hive	meronyms	2342	0	1
alligator	sa	meronyms	2348	0	1
town	animals	meronyms	2355	0	1
game	excitment	meronyms	2386	0	1
finger	nailbed	meronyms	2397	0	1
book	papper	meronyms	2411	0	1
sentence	ad 	meronyms	2414	0	1
president	hea	meronyms	2431	0	1
finger	toe	meronyms	2437	0	1
meal	breakfeast	meronyms	1843	0	1
meal	servings	meronyms	1844	0	1
meal	brunch	meronyms	1847	0	1
book	sheets	meronyms	1861	0	1
party	balloons 	meronyms	1871	0	1
video	shot	meronyms	1886	0	1
honeybee	feed	meronyms	1898	0	1
eagle	peek	meronyms	1916	0	1
school	erasers	meronyms	1927	0	1
school	markers	meronyms	1928	0	1
chicken	tongue	meronyms	1935	0	1
town	citizens	meronyms	1950	0	1
game	graphics	meronyms	1973	0	1
party	decoration	meronyms	1735	0	1
town	eople	meronyms	1764	0	1
city	city	meronyms	1766	0	1
city	yards	meronyms	1869	0	1
liquid	hydroge	meronyms	1994	0	1
storm	e	meronyms	2000	0	1
town	ma	meronyms	2003	0	1
robot	hardware	meronyms	2039	0	1
meal	marinara	meronyms	2041	0	1
knife	screw	meronyms	2050	0	1
shoe	to	meronyms	2052	0	1
female	hips	meronyms	2725	0	1
park	play ground	meronyms	2740	0	1
yard	bricks	meronyms	2744	0	1
video	begging	meronyms	2748	0	1
textbook	answers	meronyms	2789	0	1
pipe	lippiece	meronyms	2810	0	1
party	bar	meronyms	2832	0	1
table	edge	meronyms	2836	0	1
alligator	but	meronyms	2849	0	1
product	industry	meronyms	2854	0	1
product	cover	meronyms	2859	0	1
aquarium	bubbles	meronyms	2860	0	1
sentence	full stop	meronyms	2864	0	1
iphone	port	meronyms	3439	0	1
violin	knobs	meronyms	3463	0	1
event	reservation	meronyms	3501	0	1
car	tyre	meronyms	2646	0	1
wheel	nuts	meronyms	2656	0	1
museum	coins	meronyms	2659	0	1
eye	iris, 	meronyms	2661	0	1
liquid	gas	meronyms	2669	0	1
library	magazins	meronyms	2670	0	1
finger	quick	meronyms	2707	0	1
knife	glue	meronyms	2719	0	1
computer	hard disk	meronyms	2722	0	1
computer	key board	meronyms	2723	0	1
textbook	body	meronyms	3657	0	1
stew	stock	meronyms	3669	0	1
quarter	month	meronyms	3677	0	1
dictionary	summary	meronyms	3680	0	1
airport	hangar	meronyms	3683	1	1
dungeon	bat	meronyms	3526	0	1
pie	dough	meronyms	3541	0	1
desk	keyboard tray	meronyms	3636	0	1
gym	pole	meronyms	3646	0	1
storm	loud	meronyms	2896	0	1
radio	songs	meronyms	2906	0	1
region	section	meronyms	2910	0	1
town	neighbors	meronyms	2913	0	1
town	whistle	meronyms	2914	0	1
eagle	caw	meronyms	2930	0	1
iphone	keypad	meronyms	2941	0	1
horse	oat bag	meronyms	2946	0	1
product	plan	meronyms	2966	0	1
sentence	grammar, 	meronyms	2974	0	1
chicken	white	meronyms	2998	0	1
radio	controls	meronyms	3000	0	1
iphone	aux port	meronyms	3023	0	1
quarter	year	meronyms	3039	0	1
document	summary	meronyms	3071	0	1
robot	memory	meronyms	3173	0	1
airport	cabn	meronyms	3206	0	1
textbook	receiver	meronyms	3214	0	1
turtle	toes	meronyms	3218	0	1
product	battery	meronyms	3245	0	1
textbook	acknowledgments	meronyms	3250	0	1
airport	bus	meronyms	3262	0	1
airport	arrivals	meronyms	3264	0	1
region	eighbor	meronyms	3269	0	1
president	country	meronyms	3279	0	1
oven	drawer	meronyms	3286	0	1
radio	body	meronyms	3296	0	1
gym	slide	meronyms	3133	0	1
event	tent	meronyms	3147	0	1
desk	lamp	meronyms	3176	0	1
robot	mechanism	meronyms	3198	0	1
region	river	meronyms	3232	0	1
president	eye	meronyms	3299	0	1
radio	transistors	meronyms	3334	0	1
radio	poerr	meronyms	4138	0	1
region	countries	meronyms	4166	0	1
robot	lights	meronyms	4174	0	1
president	timing	meronyms	4211	0	1
recipe	bake	meronyms	4216	0	1
sentence	subjec	meronyms	4224	0	1
microwave	rack	meronyms	4243	0	1
game	inning	meronyms	4244	0	1
game	time out	meronyms	4245	0	1
male	teeth	meronyms	4256	0	1
house	shower	meronyms	4370	0	1
novel	preamble	meronyms	4377	0	1
meal	table	meronyms	4385	0	1
yard	driveway	meronyms	4391	0	1
document	letters	meronyms	4426	0	1
story	villi	meronyms	4444	0	1
quarter	heat	meronyms	4449	0	1
neighborhood	cats	meronyms	4453	0	1
event	posters	meronyms	4457	0	1
novel	beg	meronyms	4466	0	1
recipe	egg	meronyms	4480	0	1
car	roof	meronyms	4487	1	1
finger	finger print	meronyms	4490	0	1
sentence	lowercase	meronyms	4491	0	1
car	cl	meronyms	4495	0	1
film	names	meronyms	4507	0	1
tank	muzzle	meronyms	4510	0	1
stew	pork	meronyms	4526	0	1
court	defendent	meronyms	4550	0	1
recipe	proportions	meronyms	4555	0	1
hunter	ear	meronyms	4564	0	1
university	universitys	meronyms	4572	0	1
painting	brushstrokes 	meronyms	4268	0	1
violin	thread	meronyms	4290	0	1
volcano	sill 	meronyms	4293	0	1
liquid	warm	meronyms	4300	0	1
mansion	cars	meronyms	4340	0	1
region	bottom	meronyms	3728	0	1
quarter	4	meronyms	3735	0	1
table	table top	meronyms	3762	0	1
airplane	cab	meronyms	3780	0	1
alligator	armor	meronyms	3806	0	1
president	heart	meronyms	3833	0	1
refrigerator	insulation	meronyms	3840	0	1
hunter	glove	meronyms	3848	0	1
storm	center	meronyms	3877	0	1
farm	cow	meronyms	3886	0	1
iphone	keyboard	meronyms	3906	0	1
female	 head	meronyms	3917	0	1
honeybee	feelers	meronyms	3923	0	1
library	door	meronyms	3924	0	1
robot	memory unit	meronyms	3937	0	1
pizza	beef	meronyms	3960	0	1
textbook	side heading]	meronyms	3962	0	1
population	tree	meronyms	3964	0	1
airport	take u	meronyms	4000	0	1
pool	footpath	meronyms	4033	0	1
library	borrow	meronyms	4037	0	1
library	movies	meronyms	4038	0	1
library	rent	meronyms	4039	0	1
monkey	chest	meronyms	4047	0	1
story	interest curve	meronyms	4049	0	1
park	rose	meronyms	4062	0	1
region	foottpath	meronyms	4066	0	1
library	fiction	meronyms	4071	0	1
document	head	meronyms	4083	0	1
violin	fingerboard	meronyms	4121	0	1
pool	swing	meronyms	4126	0	1
textbook	lesson	meronyms	4130	0	1
desk	feet	meronyms	4132	0	1
liquid	surface	meronyms	4137	0	1
pizza	stuff	meronyms	4600	0	1
court	tables	meronyms	4607	0	1
court	jurybox	meronyms	4608	0	1
library	checkout	meronyms	4614	0	1
park	nature	meronyms	4656	0	1
solar	wheather	meronyms	4663	0	1
pizza	pepperoni 	meronyms	4667	0	1
